file,text,class
../DATASET/uncommonvoice/FD04_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD034_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD035_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD02_T2_si464_138.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/MD013_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/MD05_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD06_T2_sa1_57.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD020_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD034_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD044_T2_si516_62.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD05_T2_si1957_116.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD013_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD028_T2_si556_60.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD01_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD07_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD034_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD026_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/MD013_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/MD014_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD025_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD040_T2_sa1_16.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD046_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD016_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/MD015_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD020_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD013_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD014_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD06_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD013_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD016_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD02_T2_si1980_138.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD040_T2_sx438_16.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD08_T2_si481_31.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD027_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD034_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD046_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD09_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD034_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/MD06_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD07_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD020_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD027_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD01_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/MD015_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD029_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD028_T2_si1969_60.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD01_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD021_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD06_T2_sx171_57.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/MD014_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD03_T2_si1016_27.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD016_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD027_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/MD09_T2_si1955_NA.wav,like enough we'll all be up on top by sundown,1
../DATASET/uncommonvoice/MD09_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD026_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD027_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD03_T2_sx438_27.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD028_T2_si1027_60.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD034_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD05_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD016_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD04_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD03_T2_si1927_27.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD021_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/MD014_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD033_T2_si464_136.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/MD09_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD014_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD05_T2_si481_116.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD010_T2_si1955_84.wav,like enough we'll all be up on top by sundown,1
../DATASET/uncommonvoice/FD033_T2_sx438_136.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD040_T2_sx432_16.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD05_T2_si1039_116.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD033_T2_si1982_136.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD020_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD033_T2_sx432_136.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD07_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD013_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/MD013_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD03_T2_si524_27.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD044_T2_sa1_62.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD05_T2_si1927_116.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD026_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD032_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD033_T2_si1927_136.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD032_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD010_T2_sx438_84.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD027_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD03_T2_si1957_27.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD016_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD027_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD06_T2_sx432_57.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD033_T2_si1027_136.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD08_T2_si1982_31.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD010_T2_si1981_84.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD07_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD03_T2_si464_27.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD035_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD034_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD016_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD025_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD032_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD032_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD034_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD06_T2_si1981_57.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD044_T2_si556_62.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD032_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/MD07_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD07_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD035_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD05_T2_si1969_116.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD08_T2_si556_31.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD016_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD024_T2_sx174_30.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/MD015_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD07_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD03_T2_si1039_27.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD010_T2_si1969_84.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD07_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD034_T2_si1055_NA.wav,internal national responsibility now a truism need not be documented,1
../DATASET/uncommonvoice/MD013_T2_si1055_NA.wav,internal national responsibility now a truism need not be documented,1
../DATASET/uncommonvoice/FD026_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD028_T2_sa2_60.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/FD07_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD08_T2_si530_31.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD026_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/MD07_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/MD013_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD032_T2_si1955_NA.wav,like enough we'll all be up on top by sundown,1
../DATASET/uncommonvoice/FD027_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD01_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD046_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD06_T2_sx174_57.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD032_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD015_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD034_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD044_T2_si1980_62.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD07_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD027_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD044_T2_si1957_62.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD032_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/MD014_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD08_T2_si524_31.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD025_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD040_T2_sx155_16.wav,the water contained too much chlorine and stung his eyes,1
../DATASET/uncommonvoice/FD06_T2_si530_57.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD04_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/MD015_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/MD05_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD07_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD035_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD033_T2_si556_136.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD046_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD021_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD01_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD07_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD07_T2_sx149_NA.wav,while waiting for chipper she crisscrossed the square many times,1
../DATASET/uncommonvoice/FD013_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD028_T2_si2028_60.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD029_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/MD014_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD040_T2_si524_16.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD02_T2_si1039_138.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD021_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD021_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD044_T2_sx426_62.wav,a moth zig zagged along the path through otto's garden,1
../DATASET/uncommonvoice/MD015_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/MD06_T2_sx428_NA.wav,a crab challenged me but a quick stab vanquished him,1
../DATASET/uncommonvoice/MD05_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD029_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/MD05_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD032_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/MD06_T2_sx149_NA.wav,while waiting for chipper she crisscrossed the square many times,1
../DATASET/uncommonvoice/MD09_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD06_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD046_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/MD06_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD013_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD021_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD016_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD013_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD032_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/MD07_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD08_T2_si464_31.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD029_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD020_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD013_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD016_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/MD014_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD016_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD026_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD032_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/MD06_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD02_T2_si1004_138.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD020_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD029_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD05_T2_si1004_116.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD013_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/MD05_T2_si1014_NA.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD035_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD015_T2_si1037_139.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD040_T2_si1981_16.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD016_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD02_T2_sx426_138.wav,a moth zig zagged along the path through otto's garden,1
../DATASET/uncommonvoice/FD033_T2_si1039_136.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD02_T2_si524_138.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD02_T2_si516_138.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD05_T2_si524_116.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD02_T2_si1037_138.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD021_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/MD06_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD013_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD07_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD046_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD027_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/MD09_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD026_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD01_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD02_T2_si1981_138.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD044_T2_si1016_62.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD034_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD05_T2_si2028_116.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD033_T2_si1980_136.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD034_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/MD013_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD032_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD040_T2_si1004_16.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD03_T2_sx155_27.wav,the water contained too much chlorine and stung his eyes,1
../DATASET/uncommonvoice/FD02_T2_si2028_138.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD09_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD044_T2_si481_62.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD033_T2_sa1_136.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD03_T2_si1037_27.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/MD06_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD044_T2_si1969_62.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD034_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD010_T2_si1016_84.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD07_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD06_T2_si1955_57.wav,like enough we'll all be up on top by sundown,1
../DATASET/uncommonvoice/FD08_T2_si1969_31.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD013_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD027_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD027_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD026_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD040_T2_si556_16.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD035_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD026_T2_sa2_NA.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/FD015_T2_sx174_139.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD035_T2_si1955_NA.wav,like enough we'll all be up on top by sundown,1
../DATASET/uncommonvoice/FD06_T2_si1004_57.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/MD05_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD046_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD01_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/MD013_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/MD014_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD044_T2_si1055_62.wav,internal national responsibility now a truism need not be documented,1
../DATASET/uncommonvoice/FD05_T2_si516_116.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD029_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD044_T2_si1981_62.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
